# Authoritative membership for the 10 gene sets displayed in Figure 3B-D.
# Direct rows use org.Mm.eg.db 3.20.0, keytype='GO' (not GOALL),
# Entrez/GO source date 2024-Sep20. The cell-cycle row is the recovered
# 94-gene mouse-symbol Tirosh 2016 S+G2/M set used in the analysis.
# One row per unique set-member gene; this table is the frozen input to
# compute_figure3_tables.py and removes annotation-release ambiguity.
#
panel,gene_set,category,go_id,annotation,canonical_fraction,source_release,gene
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrm3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrm4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrm5
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrna10
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrna7
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrna9
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrnb1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrnb2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrnb4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrnd
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrne
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrng
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Clstn1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cntnap2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ctnnb1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dlg1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dlg2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dlg3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dlg4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dlgap1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dmxl2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Drd4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Elfn1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Elfn2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Exoc4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fgf12
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fgf14
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabra3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabra5
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrb1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrb2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrb3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrd
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrg1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrg2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrp
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrq
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrr1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrr2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gabrr3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gipc1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gjc1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gjd2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Glra1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Glra2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Glra3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Glra4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Glrb
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gls
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gria1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gria2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gria4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grik2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grik5
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grin1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grin2a
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grin2b
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grm1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grm4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grm5
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grm6
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grm7
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grm8
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hrh1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hrh2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hrh3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hrh4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr1a
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr1b
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr1d
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr1f
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr2a
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr2b
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr2c
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr3a
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr3b
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr5a
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr5b
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr6
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htr7
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kcnd3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kcnip1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kcnma1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Large1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Lrp6
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Lrp8
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mecp2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Met
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mink1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mycbpap
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Myo5a
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Myo6
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nlgn1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nlgn2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nlgn3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nlgn4l
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Npr2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Npy
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Npy5r
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nrxn1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nrxn2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nrxn3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,P2rx2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,P2rx3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pafah1b1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pcdh8
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pdyn
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Penk
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pmch
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pnoc
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Prkcg
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ptchd1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slc12a4
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slc12a5
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slc12a6
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slc12a7
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slc17a7
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slc18a3
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slitrk5
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Snap91
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Snapin
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Snca
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sncb
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sncg
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Spg11
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ston2
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sv2a
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sv2b
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sv2c
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Syp
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Syt10
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Syt13
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Syt6
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tac1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tpgs1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Unc13b
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Unc13c
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Usp14
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Vdac1
C,Synaptic transmission,Neurotransmission,GO:0007268,direct GO,0.59,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Vdac3
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,App
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Atp1a3
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Camk2a
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cdk5r1
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cln3
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cpeb4
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gria1
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gria2
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gria3
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gria4
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grik1
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grik2
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grik3
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grik5
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grin1
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grin2a
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grin2b
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grin2c
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grin2d
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grin3a
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grin3b
C,Ionotropic glutamate receptor sig,Neurotransmission,GO:0035235,direct GO,1.0,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ptk2b
C,Neuronal action potential,Excitability,GO:0019228,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ank3
C,Neuronal action potential,Excitability,GO:0019228,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Bbs10
C,Neuronal action potential,Excitability,GO:0019228,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cacna1g
C,Neuronal action potential,Excitability,GO:0019228,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cacna1h
C,Neuronal action potential,Excitability,GO:0019228,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cacna1i
C,Neuronal action potential,Excitability,GO:0019228,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrna1
C,Neuronal action potential,Excitability,GO:0019228,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrna4
C,Neuronal action potential,Excitability,GO:0019228,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrna7
C,Neuronal action potential,Excitability,GO:0019228,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrnb2
C,Neuronal action potential,Excitability,GO:0019228,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrnb4
